1141106	1141106,1285,1279,90964,1385,91061,1239,1783272,2,131567,1	no rank	Staphylococcus intermedius NCTC 11048
1141661	1141661,126385,586,1903414,91347,1236,1224,2,131567,1	no rank	Providencia alcalifaciens Dmel2
1141883	1141883,149698,75682,80840,28216,1224,2,131567,1	species	Massilia putida
1144272	1144272,46170,1280,1279,90964,1385,91061,1239,1783272,2,131567,1	no rank	Staphylococcus aureus subsp. aureus GR1
1144300	1144300,227942,1578,33958,186826,91061,1239,1783272,2,131567,1	no rank	Lactobacillus gastricus PS3
1144302	1144302,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli SCI-07
1144303	1144303,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli J53
1144305	1144305,165696,41297,204457,28211,1224,2,131567,1	species	Novosphingobium sp. AP12
1144306	1144306,379,227290,82115,356,28211,1224,2,131567,1	species	Rhizobium sp. AP16
1144307	1144307,165695,41297,204457,28211,1224,2,131567,1	species	Sphingobium sp. AP49
1144311	1144311,55080,186822,1385,91061,1239,1783272,2,131567,1	species	Brevibacillus sp. CF112
1144317	1144317,12916,80864,80840,28216,1224,2,131567,1	species	Acidovorax sp. CF316
1144319	1144319,963,75682,80840,28216,1224,2,131567,1	species	Herbaspirillum sp. CF444
1144320	1144320,53335,1903409,91347,1236,1224,2,131567,1	species	Pantoea sp. GM01
1144323	1144323,286,135621,72274,1236,1224,2,131567,1	species	Pseudomonas sp. GM17
1144327	1144327,286,135621,72274,1236,1224,2,131567,1	species	Pseudomonas sp. GM25
1144331	1144331,286,135621,72274,1236,1224,2,131567,1	species	Pseudomonas sp. GM49
1144337	1144337,286,135621,72274,1236,1224,2,131567,1	species	Pseudomonas sp. GM78
1144338	1144338,286,135621,72274,1236,1224,2,131567,1	species	Pseudomonas sp. GM79
1144339	1144339,286,135621,72274,1236,1224,2,131567,1	species	Pseudomonas sp. GM80
1144340	1144340,286,135621,72274,1236,1224,2,131567,1	species	Pseudomonas sp. GM84
1144341	1144341,53335,1903409,91347,1236,1224,2,131567,1	species	Pantoea sp. YR343
1144342	1144342,963,75682,80840,28216,1224,2,131567,1	species	Herbaspirillum sp. YR522
1144344	1144344,374,41294,356,28211,1224,2,131567,1	species	Bradyrhizobium sp. YR681
1144663	1144663,469,468,72274,1236,1224,2,131567,1	species	Acinetobacter sp. CIP 102082
1144671	1144671,469,468,72274,1236,1224,2,131567,1	species	Acinetobacter sp. CIP 53.82
1145119	1145119,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis 69155
1145120	1145120,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis 69176
1145121	1145121,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis 70021
1145122	1145122,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis 2000080
1145123	1145123,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis 96060
1145124	1145124,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis 94018
1145125	1145125,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis 75643
1145126	1145126,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis 75689
1145128	1145128,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis 97018
1145129	1145129,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis 63023
1145130	1145130,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis 61106
1145131	1145131,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis 70082
1145132	1145132,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis 65012
1145133	1145133,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis 64182
1145134	1145134,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis 97027
1145135	1145135,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis 96024
1145136	1145136,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis 97008
1145137	1145137,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis 98005
1145138	1145138,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis 2004085
1145139	1145139,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis 2003022
1145140	1145140,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis 2000063
1145141	1145141,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis 2002007
1145142	1145142,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis NM604
1145143	1145143,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis NM606
1145144	1145144,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis NM607
1145145	1145145,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis NM133
1145146	1145146,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis NM23
1145147	1145147,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis NM32
1145148	1145148,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis NM35
1145149	1145149,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis NM36
1145150	1145150,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis NM43
1145151	1145151,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis NM82
1145152	1145152,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis NM94
1145153	1145153,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis NM95
1145154	1145154,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis NM313
1145155	1145155,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis NM1482
1145156	1145156,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis NM1495
1145158	1145158,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis 73704
1145160	1145160,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis 2002020
1145161	1145161,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis NM477
1145162	1145162,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis M13265
1145163	1145163,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis NM3147
1145164	1145164,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis 2001072
1145165	1145165,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis 2001073
1145166	1145166,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis 2000081
1145168	1145168,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis 2004032
1145170	1145170,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis 2004264
1145171	1145171,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis 2000175
1145172	1145172,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis 2005079
1145173	1145173,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis 2001068
1145174	1145174,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis 2005040
1145175	1145175,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis 2002004
1145176	1145176,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis 2007461
1145178	1145178,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis 98002
1145179	1145179,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis 2005172
1145180	1145180,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis 2008223
1145181	1145181,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis 2003051
1145184	1145184,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis NM90
1145191	1145191,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis NM27
1145194	1145194,487,482,481,206351,28216,1224,2,131567,1	no rank	Neisseria meningitidis NM165
1147034	1147034,1280,1279,90964,1385,91061,1239,1783272,2,131567,1	no rank	Staphylococcus aureus PM1
1147127	1147127,666,662,641,135623,1236,1224,2,131567,1	no rank	Vibrio cholerae 2011EL-301
1147131	1147131,106654,909768,469,468,72274,1236,1224,2,131567,1	no rank	Acinetobacter nosocomialis 28F
1147132	1147132,48296,909768,469,468,72274,1236,1224,2,131567,1	no rank	Acinetobacter pittii 42F
1147753	1147753,28150,59201,28901,590,543,91347,1236,1224,2,131567,1	no rank	Salmonella enterica subsp. enterica serovar Senftenberg str. SS209
1149133	1149133,330,1232139,136841,286,135621,72274,1236,1224,2,131567,1	no rank	Pseudomonas pseudoalcaligenes KF707 = NBRC 110670
1149859	1149859,365349,365348,1843490,909929,909932,1239,1783272,2,131567,1	no rank	Pelosinus fermentans A12
1149861	1149861,365349,365348,1843490,909929,909932,1239,1783272,2,131567,1	no rank	Pelosinus fermentans B3
1149865	1149865,454586,84567,84566,200666,117747,976,68336,1783270,2,131567,1	no rank	Pedobacter agri PB92
1150591	1150591,1789,1763,1762,85007,1760,201174,1783272,2,131567,1	no rank	Mycobacterium xenopi RIVM700367
1150615	1150615,92830,53413,338,32033,135614,1236,1224,2,131567,1	no rank	Xanthomonas axonopodis pv. glycines str. 12-2
1150626	1150626,1083,85265,41295,204441,28211,1224,2,131567,1	no rank	Phaeospirillum molischianum DSM 120
1150775	1150775,357,227290,82115,356,28211,1224,2,131567,1	species	Agrobacterium sp. 10MFCol1.1
1150862	1150862,50340,136849,286,135621,72274,1236,1224,2,131567,1	no rank	Pseudomonas fuscovaginae UPB0736
1150867	1150867,504,32257,481,206351,28216,1224,2,131567,1	no rank	Kingella kingae PYKK081
1151114	1151114,529,528,118882,356,28211,1224,2,131567,1	no rank	Ochrobactrum anthropi CTS-325
1151116	1151116,34038,34037,1903411,91347,1236,1224,2,131567,1	no rank	Rahnella aquatilis HX2
1151120	1151120,1386,186817,1385,91061,1239,1783272,2,131567,1	species	Bacillus sp. 105MF
1151186	1151186,1351,1350,81852,186826,91061,1239,1783272,2,131567,1	no rank	Enterococcus faecalis EnGen0065
1151187	1151187,1351,1350,81852,186826,91061,1239,1783272,2,131567,1	no rank	Enterococcus faecalis EnGen0062
1151188	1151188,1351,1350,81852,186826,91061,1239,1783272,2,131567,1	no rank	Enterococcus faecalis EnGen0061
1151189	1151189,1351,1350,81852,186826,91061,1239,1783272,2,131567,1	no rank	Enterococcus faecalis EnGen0064
1151195	1151195,1351,1350,81852,186826,91061,1239,1783272,2,131567,1	no rank	Enterococcus faecalis EnGen0075
1151200	1151200,1351,1350,81852,186826,91061,1239,1783272,2,131567,1	no rank	Enterococcus faecalis EnGen0079
1151201	1151201,1351,1350,81852,186826,91061,1239,1783272,2,131567,1	no rank	Enterococcus faecalis EnGen0060
1151202	1151202,1351,1350,81852,186826,91061,1239,1783272,2,131567,1	no rank	Enterococcus faecalis EnGen0081
1151209	1151209,1351,1350,81852,186826,91061,1239,1783272,2,131567,1	no rank	Enterococcus faecalis EnGen0067
1151210	1151210,1351,1350,81852,186826,91061,1239,1783272,2,131567,1	no rank	Enterococcus faecalis EnGen0068
1151211	1151211,1351,1350,81852,186826,91061,1239,1783272,2,131567,1	no rank	Enterococcus faecalis EnGen0069
1151212	1151212,1351,1350,81852,186826,91061,1239,1783272,2,131567,1	no rank	Enterococcus faecalis EnGen0070
1151213	1151213,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli B102
1151214	1151214,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli B107
1151215	1151215,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli B7-1
1151216	1151216,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli B7-2
1151217	1151217,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli B28-1
1151218	1151218,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli B28-2
1151219	1151219,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli B29-1
1151220	1151220,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli B29-2
1151221	1151221,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli B36-1
1151222	1151222,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli B36-2
1151224	1151224,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli B5-2
1151225	1151225,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli B26-1
1151226	1151226,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli B26-2
1151227	1151227,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli B40-1
1151228	1151228,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli B40-2
1151231	1151231,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli B93
1151232	1151232,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli B94
1151233	1151233,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli B95
1151234	1151234,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli B103
1151235	1151235,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli B89
1151236	1151236,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli B90
1151237	1151237,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli B15
1151238	1151238,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli B17
1151239	1151239,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli B83
1151240	1151240,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli B84
1151241	1151241,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli B85
1151242	1151242,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli B86
1151243	1151243,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli B104
1151244	1151244,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli B109
1151246	1151246,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli B49-2
1151247	1151247,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli B105
1151248	1151248,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli B106
1151249	1151249,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli B112
1151250	1151250,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli B113
1151251	1151251,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli B114
1151252	1151252,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD3
1151253	1151253,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD8
1151254	1151254,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD9
1151255	1151255,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD13
1151256	1151256,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD17
1151257	1151257,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD18
1151258	1151258,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD21
1151259	1151259,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD22
1151260	1151260,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD34
1151261	1151261,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD38
1151262	1151262,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD39
1151263	1151263,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD40
1151264	1151264,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD41
1151265	1151265,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD42
1151266	1151266,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD43
1151267	1151267,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD44
1151268	1151268,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD45
1151269	1151269,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD46
1151270	1151270,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD47
1151271	1151271,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD49
1151272	1151272,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD51
1151273	1151273,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD68
1151274	1151274,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD69
1151275	1151275,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD70
1151276	1151276,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD86
1151277	1151277,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD88
1151278	1151278,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD90
1151279	1151279,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD92
1151280	1151280,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD104
1151281	1151281,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD109
1151282	1151282,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD111
1151283	1151283,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD113
1151284	1151284,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD127
1151285	1151285,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD129
1151286	1151286,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD131
1151287	1151287,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD132
1151288	1151288,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD133
1151289	1151289,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD144
1151290	1151290,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD149
1151291	1151291,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD159
1151292	1151292,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD160
1151293	1151293,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD165
1151294	1151294,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD166
1151295	1151295,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD169
1151296	1151296,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD170
1151297	1151297,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD175
1151298	1151298,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD178
1151299	1151299,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD181
1151300	1151300,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD200
1151301	1151301,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD201
1151303	1151303,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD206
1151304	1151304,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD211
1151305	1151305,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile CD212
1151308	1151308,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile 655
1151309	1151309,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile 824
1151310	1151310,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile 840
1151312	1151312,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile 842
1151313	1151313,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile 6041
1151314	1151314,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile 6042
1151316	1151316,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile 6057
1151317	1151317,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile DA00044
1151318	1151318,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile DA00062
1151319	1151319,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile DA00065
1151320	1151320,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile DA00114
1151321	1151321,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile DA00126
1151323	1151323,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile DA00129
1151324	1151324,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile DA00130
1151325	1151325,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile DA00131
1151326	1151326,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile DA00132
1151327	1151327,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile DA00134
1151328	1151328,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile DA00141
1151329	1151329,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile DA00142
1151330	1151330,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile DA00145
1151331	1151331,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile DA00149
1151332	1151332,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile DA00154
1151333	1151333,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile DA00160
1151334	1151334,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile DA00165
1151336	1151336,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile DA00174
1151337	1151337,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile DA00183
1151338	1151338,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile DA00189
1151339	1151339,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile DA00191
1151340	1151340,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile DA00193
1151341	1151341,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile DA00195
1151342	1151342,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile DA00196
1151343	1151343,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile DA00197
1151344	1151344,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile DA00203
1151345	1151345,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile DA00210
1151346	1151346,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile DA00211
1151347	1151347,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile DA00212
1151348	1151348,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile DA00215
1151349	1151349,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile DA00216
1151350	1151350,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile DA00232
1151351	1151351,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile DA00238
1151352	1151352,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile DA00244
1151353	1151353,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile DA00245
1151354	1151354,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile DA00246
1151355	1151355,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile DA00256
1151356	1151356,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile DA00261
1151357	1151357,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile DA00273
1151358	1151358,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile DA00275
1151359	1151359,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile DA00305
1151360	1151360,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile DA00306
1151361	1151361,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile DA00307
1151362	1151362,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile DA00310
1151363	1151363,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile DA00313
1151364	1151364,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile F152
1151366	1151366,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile F249
1151367	1151367,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile F253
1151368	1151368,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile F314
1151372	1151372,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile F501
1151373	1151373,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile Y10
1151374	1151374,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile Y21
1151375	1151375,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile Y41
1151376	1151376,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile Y155
1151377	1151377,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile Y165
1151378	1151378,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile Y171
1151379	1151379,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile Y184
1151380	1151380,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile Y202
1151381	1151381,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile Y215
